610,487,418,722,811,17,659,581,142,880,896,112,377,590,59,433,382,532,886,449,979,879,921,622,981,255,511,710,770,870,26,663,885,198,787,491,998,792,608,891,539,181,682,946,824,478,695,928,423,323,89,132,913,929,823,405,175,147,377,899,908,798,769,243
403,30,904,686,737,276,190,101,91,1014,444,588,752,125,743,100,172,110,732,1015,614,37,661,92,761,345,117,469,936,546,508,1008,178,953,454,768,154,868,883,672,73,278,1,690,761,104,579,710,684,442,698,545,881,447,676,309,359,132,640,192,51,969,878,53
24,345,697,508,353,880,394,133,163,185,867,422,367,199,337,595,418,600,1004,184,561,354,735,328,296,225,296,577,595,607,591,872,92,771,346,373,716,319,983,19,301,968,134,251,120,303,964,545,385,620,177,886,297,904,488,275,437,460,645,707,910,555,394,444
232,237,488,477,89,527,9,956,687,684,958,228,794,372,781,800,238,409,736,117,367,126,461,646,337,888,461,208,607,69,715,229,560,680,178,134,94,488,708,95,585,544,796,109,473,456,314,450,996,113,895,589,391,919,444,300,164,858,52,758,842,936,290,447
643,864,837,759,706,986,426,264,320,111,790,623,387,494,80,500,593,116,69,610,903,397,547,13,797,989,815,469,537,301,25,532,909,947,376,442,513,160,632,694,535,410,21,438,990,164,623,290,758,849,799,202,241,493,425,367,557,265,457,162,951,345,615,758
614,386,972,286,927,945,248,1020,799,50,620,667,164,121,327,970,745,779,298,92,513,936,612,38,446,870,955,1014,629,81,94,12,221,566,169,21,659,131,776,743,646,562,1003,983,979,381,921,161,193,249,216,920,279,528,355,743,71,155,142,691,335,737,954,200
531,321,220,135,957,305,27,824,33,60,185,939,167,575,326,926,446,1018,733,1016,156,671,939,525,612,355,414,515,70,631,821,418,812,105,515,866,26,833,954,694,594,924,810,142,51,290,117,197,850,397,533,771,133,492,1006,908,414,640,235,430,21,369,73,950
635,354,3,826,556,86,476,789,412,453,552,598,867,948,831,135,776,881,19,286,954,630,481,605,655,931,685,283,800,900,356,629,434,553,263,548,111,824,939,982,542,774,485,989,306,945,111,865,484,22,159,602,1007,607,345,109,625,641,425,442,897,63,572,95
726,405,674,324,927,278,411,324,811,736,582,350,428,977,456,119,493,677,83,857,546,611,80,845,703,841,558,411,705,310,373,561,16,832,824,783,130,504,731,42,338,321,493,841,696,274,221,309,955,838,940,896,668,147,624,831,69,183,399,639,164,525,497,852
10,543,511,420,405,125,693,258,241,878,527,620,828,324,934,641,724,400,424,965,925,73,509,560,624,44,271,19,295,725,221,394,24,790,190,456,150,699,179,488,723,413,159,287,524,735,189,195,438,307,18,507,799,33,627,615,815,329,637,393,529,21,76,223
312,214,865,261,103,667,274,984,198,987,587,649,814,281,748,457,179,317,197,264,600,948,297,983,282,572,789,306,203,141,266,12,745,699,211,880,490,155,437,77,464,136,771,564,945,169,755,116,816,772,647,550,455,552,858,742,740,217,273,826,767,272,86,198
714,823,954,994,359,248,571,666,575,322,399,806,276,833,354,132,539,70,498,240,102,366,311,814,594,253,548,349,171,585,413,470,292,162,378,842,864,770,556,537,184,758,136,69,657,595,981,515,374,756,96,636,219,719,949,873,39,913,916,917,540,260,65,959
971,881,439,831,709,47,124,860,999,765,628,73,863,939,296,852,476,908,437,802,904,293,36,555,655,445,319,236,573,268,222,164,845,73,835,610,296,80,27,576,399,416,485,111,288,95,812,775,93,303,973,353,144,478,952,880,48,331,88,832,783,754,386,897
357,63,750,89,209,5,145,182,558,12,55,143,301,322,446,770,95,277,845,1005,361,739,1020,846,495,370,824,342,679,256,358,328,684,906,835,586,146,981,411,512,73,893,144,630,662,439,345,599,1,82,769,636,76,57,152,349,935,29,299,606,789,830,905,885
805,272,406,247,260,182,170,418,826,462,899,867,194,0,923,730,933,72,651,734,699,724,343,318,717,448,612,504,929,837,334,523,393,917,542,960,41,22,727,91,540,346,551,314,564,344,628,667,1013,95,38,414,240,343,806,743,464,52,983,558,612,853,211,503
532,403,174,921,69,347,935,424,899,19,298,1001,798,1014,349,711,180,833,361,552,826,233,553,517,152,177,394,861,649,0,381,30,1013,431,804,242,315,52,23,817,620,200,173,270,118,673,71,10,832,1015,407,665,569,492,418,700,116,895,119,307,891,257,618,482
966,318,268,716,72,181,647,298,758,13,143,293,275,572,357,809,106,700,614,889,472,66,111,442,132,791,940,289,590,367,542,575,1017,368,83,123,54,160,619,912,47,311,249,189,70,328,562,141,709,6,547,184,521,490,290,439,714,858,580,984,218,938,343,440
537,495,489,297,63,294,149,131,162,412,604,331,510,77,866,230,826,977,606,453,82,579,483,837,377,846,169,752,171,788,179,808,637,515,358,322,345,537,21,677,700,1019,535,780,213,281,750,548,647,812,19,315,140,414,931,731,868,672,90,585,878,1016,737,53
528,961,785,316,494,666,724,799,139,518,801,510,852,813,559,61,1018,795,462,858,814,220,981,608,698,763,710,639,40,474,39,399,590,5,776,918,279,508,370,90,867,252,803,48,286,465,321,966,720,954,870,592,527,68,401,146,498,633,239,16,95,794,515,555
928,538,571,359,861,505,783,968,879,211,1013,1019,109,270,820,640,803,499,735,86,249,1003,979,429,1015,493,890,627,96,925,761,62,20,797,934,779,217,20,805,730,843,486,274,171,45,338,991,719,631,990,329,50,818,820,281,576,401,553,81,644,138,695,500,688
47,756,121,16,403,947,684,54,643,450,83,370,62,652,91,221,654,953,530,684,651,277,922,460,262,268,406,466,418,234,682,397,32,346,339,509,978,669,260,330,704,662,808,136,829,408,75,540,580,162,235,516,789,920,1020,202,831,850,667,626,148,238,809,37
492,729,472,554,670,790,825,1011,953,706,185,447,926,905,509,159,528,314,67,42,760,49,924,721,236,222,10,264,799,595,634,623,138,296,569,84,76,581,990,362,583,24,227,821,142,418,8,581,354,724,925,901,21,948,599,772,963,570,420,1011,560,117,404,872
599,304,675,1005,612,337,651,1011,693,544,414,38,892,966,755,616,748,159,509,644,614,7,691,588,123,476,166,704,4,689,133,786,283,230,703,964,692,623,375,527,471,976,95,303,119,1012,396,419,463,444,404,420,66,884,796,215,4,737,408,130,108,638,707,1005
800,521,846,329,835,397,63,466,390,240,1006,541,101,812,732,642,96,512,422,28,191,585,558,742,176,399,821,576,675,345,529,964,991,617,245,568,47,508,710,742,519,737,508,228,767,351,180,734,94,367,989,379,873,585,164,117,8,987,622,376,832,615,51,960
198,667,922,135,570,272,281,725,685,399,659,952,669,547,860,591,971,20,177,950,341,379,897,1000,677,1016,47,754,336,636,786,193,773,111,158,702,497,746,277,5,1002,887,294,432,588,479,757,894,617,390,912,648,645,724,394,172,854,988,314,66,689,540,689,172
330,550,462,458,801,733,17,788,939,48,231,24,316,962,647,140,719,32,749,755,853,799,898,396,717,673,422,268,254,557,654,1014,355,811,598,38,763,676,37,673,729,603,884,398,463,346,809,924,182,158,254,904,234,346,810,709,429,769,853,368,1017,54,130,635
123,463,260,731,480,850,220,91,201,739,353,810,757,620,119,454,330,850,783,787,864,612,408,77,23,166,814,378,425,143,329,217,869,89,893,902,429,954,951,241,1014,941,990,748,602,90,888,875,424,374,116,919,245,582,622,114,718,668,53,952,116,200,986,284
595,871,346,905,281,49,986,99,445,161,279,688,416,455,832,505,189,299,580,979,213,625,780,508,103,925,17,592,993,213,839,609,637,741,671,378,858,344,767,196,977,5,571,868,504,816,131,153,532,73,708,838,126,397,739,536,757,975,308,748,752,969,706,862
934,770,746,560,253,349,420,38,160,607,198,64,738,656,341,692,74,355,235,49,328,142,469,30,317,881,395,858,309,340,756,455,439,432,716,599,561,537,563,863,666,304,338,952,452,380,316,80,749,206,691,121,618,793,977,482,20,21,753,283,323,577,863,96
