577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805,185,468,20,688,172,621,671,956,431,433,31,401,637,957,487,931,717,299,561,648,632,346,684,376,102,888,398,169,33,134,902,990,739,620,7,3,182,869,838,619,822,766
255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805,185,468,20,688,172,621,671,956,431,433,31,401,637,957,487,931,717,299,561,648,632,346,684,376,102,888,398,169,33,134,902,990,739,620,7,3,182,869,838,619,822
199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805,185,468,20,688,172,621,671,956,431,433,31,401,637,957,487,931,717,299,561,648,632,346,684,376,102,888,398,169,33,134,902,990,739,620,7,3,182,869,838,619
402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805,185,468,20,688,172,621,671,956,431,433,31,401,637,957,487,931,717,299,561,648,632,346,684,376,102,888,398,169,33,134,902,990,739,620,7,3,182,869,838
183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805,185,468,20,688,172,621,671,956,431,433,31,401,637,957,487,931,717,299,561,648,632,346,684,376,102,888,398,169,33,134,902,990,739,620,7,3,182,869
152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805,185,468,20,688,172,621,671,956,431,433,31,401,637,957,487,931,717,299,561,648,632,346,684,376,102,888,398,169,33,134,902,990,739,620,7,3,182
839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805,185,468,20,688,172,621,671,956,431,433,31,401,637,957,487,931,717,299,561,648,632,346,684,376,102,888,398,169,33,134,902,990,739,620,7,3
1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805,185,468,20,688,172,621,671,956,431,433,31,401,637,957,487,931,717,299,561,648,632,346,684,376,102,888,398,169,33,134,902,990,739,620,7
1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805,185,468,20,688,172,621,671,956,431,433,31,401,637,957,487,931,717,299,561,648,632,346,684,376,102,888,398,169,33,134,902,990,739,620
401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805,185,468,20,688,172,621,671,956,431,433,31,401,637,957,487,931,717,299,561,648,632,346,684,376,102,888,398,169,33,134,902,990,739
282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805,185,468,20,688,172,621,671,956,431,433,31,401,637,957,487,931,717,299,561,648,632,346,684,376,102,888,398,169,33,134,902,990
31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805,185,468,20,688,172,621,671,956,431,433,31,401,637,957,487,931,717,299,561,648,632,346,684,376,102,888,398,169,33,134,902
119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805,185,468,20,688,172,621,671,956,431,433,31,401,637,957,487,931,717,299,561,648,632,346,684,376,102,888,398,169,33,134
887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805,185,468,20,688,172,621,671,956,431,433,31,401,637,957,487,931,717,299,561,648,632,346,684,376,102,888,398,169,33
988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805,185,468,20,688,172,621,671,956,431,433,31,401,637,957,487,931,717,299,561,648,632,346,684,376,102,888,398,169
852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805,185,468,20,688,172,621,671,956,431,433,31,401,637,957,487,931,717,299,561,648,632,346,684,376,102,888,398
623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805,185,468,20,688,172,621,671,956,431,433,31,401,637,957,487,931,717,299,561,648,632,346,684,376,102,888
133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805,185,468,20,688,172,621,671,956,431,433,31,401,637,957,487,931,717,299,561,648,632,346,684,376,102
919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805,185,468,20,688,172,621,671,956,431,433,31,401,637,957,487,931,717,299,561,648,632,346,684,376
645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805,185,468,20,688,172,621,671,956,431,433,31,401,637,957,487,931,717,299,561,648,632,346,684
337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805,185,468,20,688,172,621,671,956,431,433,31,401,637,957,487,931,717,299,561,648,632,346
675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805,185,468,20,688,172,621,671,956,431,433,31,401,637,957,487,931,717,299,561,648,632
389,675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805,185,468,20,688,172,621,671,956,431,433,31,401,637,957,487,931,717,299,561,648
373,389,675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805,185,468,20,688,172,621,671,956,431,433,31,401,637,957,487,931,717,299,561
460,373,389,675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805,185,468,20,688,172,621,671,956,431,433,31,401,637,957,487,931,717,299
722,460,373,389,675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805,185,468,20,688,172,621,671,956,431,433,31,401,637,957,487,931,717
304,722,460,373,389,675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805,185,468,20,688,172,621,671,956,431,433,31,401,637,957,487,931
90,304,722,460,373,389,675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805,185,468,20,688,172,621,671,956,431,433,31,401,637,957,487
534,90,304,722,460,373,389,675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805,185,468,20,688,172,621,671,956,431,433,31,401,637,957
64,534,90,304,722,460,373,389,675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805,185,468,20,688,172,621,671,956,431,433,31,401,637
384,64,534,90,304,722,460,373,389,675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805,185,468,20,688,172,621,671,956,431,433,31,401
620,384,64,534,90,304,722,460,373,389,675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805,185,468,20,688,172,621,671,956,431,433,31
990,620,384,64,534,90,304,722,460,373,389,675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805,185,468,20,688,172,621,671,956,431,433
588,990,620,384,64,534,90,304,722,460,373,389,675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805,185,468,20,688,172,621,671,956,431
590,588,990,620,384,64,534,90,304,722,460,373,389,675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805,185,468,20,688,172,621,671,956
65,590,588,990,620,384,64,534,90,304,722,460,373,389,675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805,185,468,20,688,172,621,671
350,65,590,588,990,620,384,64,534,90,304,722,460,373,389,675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805,185,468,20,688,172,621
400,350,65,590,588,990,620,384,64,534,90,304,722,460,373,389,675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805,185,468,20,688,172
849,400,350,65,590,588,990,620,384,64,534,90,304,722,460,373,389,675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805,185,468,20,688
333,849,400,350,65,590,588,990,620,384,64,534,90,304,722,460,373,389,675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805,185,468,20
1001,333,849,400,350,65,590,588,990,620,384,64,534,90,304,722,460,373,389,675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805,185,468
553,1001,333,849,400,350,65,590,588,990,620,384,64,534,90,304,722,460,373,389,675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805,185
836,553,1001,333,849,400,350,65,590,588,990,620,384,64,534,90,304,722,460,373,389,675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925,805
216,836,553,1001,333,849,400,350,65,590,588,990,620,384,64,534,90,304,722,460,373,389,675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359,925
96,216,836,553,1001,333,849,400,350,65,590,588,990,620,384,64,534,90,304,722,460,373,389,675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788,359
662,96,216,836,553,1001,333,849,400,350,65,590,588,990,620,384,64,534,90,304,722,460,373,389,675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465,788
233,662,96,216,836,553,1001,333,849,400,350,65,590,588,990,620,384,64,534,90,304,722,460,373,389,675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211,465
556,233,662,96,216,836,553,1001,333,849,400,350,65,590,588,990,620,384,64,534,90,304,722,460,373,389,675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342,211
810,556,233,662,96,216,836,553,1001,333,849,400,350,65,590,588,990,620,384,64,534,90,304,722,460,373,389,675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600,342
679,810,556,233,662,96,216,836,553,1001,333,849,400,350,65,590,588,990,620,384,64,534,90,304,722,460,373,389,675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648,600
421,679,810,556,233,662,96,216,836,553,1001,333,849,400,350,65,590,588,990,620,384,64,534,90,304,722,460,373,389,675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347,648
373,421,679,810,556,233,662,96,216,836,553,1001,333,849,400,350,65,590,588,990,620,384,64,534,90,304,722,460,373,389,675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473,347
674,373,421,679,810,556,233,662,96,216,836,553,1001,333,849,400,350,65,590,588,990,620,384,64,534,90,304,722,460,373,389,675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813,473
548,674,373,421,679,810,556,233,662,96,216,836,553,1001,333,849,400,350,65,590,588,990,620,384,64,534,90,304,722,460,373,389,675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427,813
208,548,674,373,421,679,810,556,233,662,96,216,836,553,1001,333,849,400,350,65,590,588,990,620,384,64,534,90,304,722,460,373,389,675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230,427
594,208,548,674,373,421,679,810,556,233,662,96,216,836,553,1001,333,849,400,350,65,590,588,990,620,384,64,534,90,304,722,460,373,389,675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766,230
791,594,208,548,674,373,421,679,810,556,233,662,96,216,836,553,1001,333,849,400,350,65,590,588,990,620,384,64,534,90,304,722,460,373,389,675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225,766
255,791,594,208,548,674,373,421,679,810,556,233,662,96,216,836,553,1001,333,849,400,350,65,590,588,990,620,384,64,534,90,304,722,460,373,389,675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148,225
796,255,791,594,208,548,674,373,421,679,810,556,233,662,96,216,836,553,1001,333,849,400,350,65,590,588,990,620,384,64,534,90,304,722,460,373,389,675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792,148
873,796,255,791,594,208,548,674,373,421,679,810,556,233,662,96,216,836,553,1001,333,849,400,350,65,590,588,990,620,384,64,534,90,304,722,460,373,389,675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353,792
229,873,796,255,791,594,208,548,674,373,421,679,810,556,233,662,96,216,836,553,1001,333,849,400,350,65,590,588,990,620,384,64,534,90,304,722,460,373,389,675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454,353
668,229,873,796,255,791,594,208,548,674,373,421,679,810,556,233,662,96,216,836,553,1001,333,849,400,350,65,590,588,990,620,384,64,534,90,304,722,460,373,389,675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272,454
567,668,229,873,796,255,791,594,208,548,674,373,421,679,810,556,233,662,96,216,836,553,1001,333,849,400,350,65,590,588,990,620,384,64,534,90,304,722,460,373,389,675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577,272
749,567,668,229,873,796,255,791,594,208,548,674,373,421,679,810,556,233,662,96,216,836,553,1001,333,849,400,350,65,590,588,990,620,384,64,534,90,304,722,460,373,389,675,337,645,919,133,623,852,988,887,119,31,282,401,1014,1018,839,152,183,402,199,255,577
999,67,340,292,50,461,229,916,477,793,523,53,693,75,110,6,211,29,872,839,851,92,525,696,937,406,578,961,671,379,252,460,793,2,410,666,1018,23,316,396,79,426,850,209,473,850,516,191,732,94,383,804,629,370,310,594,110,9,557,221,852,533,757,982
39,999,67,340,292,50,461,229,916,477,793,523,53,693,75,110,6,211,29,872,839,851,92,525,696,937,406,578,961,671,379,252,460,793,2,410,666,1018,23,316,396,79,426,850,209,473,850,516,191,732,94,383,804,629,370,310,594,110,9,557,221,852,533,757
264,39,999,67,340,292,50,461,229,916,477,793,523,53,693,75,110,6,211,29,872,839,851,92,525,696,937,406,578,961,671,379,252,460,793,2,410,666,1018,23,316,396,79,426,850,209,473,850,516,191,732,94,383,804,629,370,310,594,110,9,557,221,852,533
488,264,39,999,67,340,292,50,461,229,916,477,793,523,53,693,75,110,6,211,29,872,839,851,92,525,696,937,406,578,961,671,379,252,460,793,2,410,666,1018,23,316,396,79,426,850,209,473,850,516,191,732,94,383,804,629,370,310,594,110,9,557,221,852
169,488,264,39,999,67,340,292,50,461,229,916,477,793,523,53,693,75,110,6,211,29,872,839,851,92,525,696,937,406,578,961,671,379,252,460,793,2,410,666,1018,23,316,396,79,426,850,209,473,850,516,191,732,94,383,804,629,370,310,594,110,9,557,221
800,169,488,264,39,999,67,340,292,50,461,229,916,477,793,523,53,693,75,110,6,211,29,872,839,851,92,525,696,937,406,578,961,671,379,252,460,793,2,410,666,1018,23,316,396,79,426,850,209,473,850,516,191,732,94,383,804,629,370,310,594,110,9,557
464,800,169,488,264,39,999,67,340,292,50,461,229,916,477,793,523,53,693,75,110,6,211,29,872,839,851,92,525,696,937,406,578,961,671,379,252,460,793,2,410,666,1018,23,316,396,79,426,850,209,473,850,516,191,732,94,383,804,629,370,310,594,110,9
1012,464,800,169,488,264,39,999,67,340,292,50,461,229,916,477,793,523,53,693,75,110,6,211,29,872,839,851,92,525,696,937,406,578,961,671,379,252,460,793,2,410,666,1018,23,316,396,79,426,850,209,473,850,516,191,732,94,383,804,629,370,310,594,110
911,1012,464,800,169,488,264,39,999,67,340,292,50,461,229,916,477,793,523,53,693,75,110,6,211,29,872,839,851,92,525,696,937,406,578,961,671,379,252,460,793,2,410,666,1018,23,316,396,79,426,850,209,473,850,516,191,732,94,383,804,629,370,310,594
427,911,1012,464,800,169,488,264,39,999,67,340,292,50,461,229,916,477,793,523,53,693,75,110,6,211,29,872,839,851,92,525,696,937,406,578,961,671,379,252,460,793,2,410,666,1018,23,316,396,79,426,850,209,473,850,516,191,732,94,383,804,629,370,310
711,427,911,1012,464,800,169,488,264,39,999,67,340,292,50,461,229,916,477,793,523,53,693,75,110,6,211,29,872,839,851,92,525,696,937,406,578,961,671,379,252,460,793,2,410,666,1018,23,316,396,79,426,850,209,473,850,516,191,732,94,383,804,629,370
651,711,427,911,1012,464,800,169,488,264,39,999,67,340,292,50,461,229,916,477,793,523,53,693,75,110,6,211,29,872,839,851,92,525,696,937,406,578,961,671,379,252,460,793,2,410,666,1018,23,316,396,79,426,850,209,473,850,516,191,732,94,383,804,629
392,651,711,427,911,1012,464,800,169,488,264,39,999,67,340,292,50,461,229,916,477,793,523,53,693,75,110,6,211,29,872,839,851,92,525,696,937,406,578,961,671,379,252,460,793,2,410,666,1018,23,316,396,79,426,850,209,473,850,516,191,732,94,383,804
217,392,651,711,427,911,1012,464,800,169,488,264,39,999,67,340,292,50,461,229,916,477,793,523,53,693,75,110,6,211,29,872,839,851,92,525,696,937,406,578,961,671,379,252,460,793,2,410,666,1018,23,316,396,79,426,850,209,473,850,516,191,732,94,383
638,217,392,651,711,427,911,1012,464,800,169,488,264,39,999,67,340,292,50,461,229,916,477,793,523,53,693,75,110,6,211,29,872,839,851,92,525,696,937,406,578,961,671,379,252,460,793,2,410,666,1018,23,316,396,79,426,850,209,473,850,516,191,732,94
927,638,217,392,651,711,427,911,1012,464,800,169,488,264,39,999,67,340,292,50,461,229,916,477,793,523,53,693,75,110,6,211,29,872,839,851,92,525,696,937,406,578,961,671,379,252,460,793,2,410,666,1018,23,316,396,79,426,850,209,473,850,516,191,732
289,927,638,217,392,651,711,427,911,1012,464,800,169,488,264,39,999,67,340,292,50,461,229,916,477,793,523,53,693,75,110,6,211,29,872,839,851,92,525,696,937,406,578,961,671,379,252,460,793,2,410,666,1018,23,316,396,79,426,850,209,473,850,516,191
830,289,927,638,217,392,651,711,427,911,1012,464,800,169,488,264,39,999,67,340,292,50,461,229,916,477,793,523,53,693,75,110,6,211,29,872,839,851,92,525,696,937,406,578,961,671,379,252,460,793,2,410,666,1018,23,316,396,79,426,850,209,473,850,516
505,830,289,927,638,217,392,651,711,427,911,1012,464,800,169,488,264,39,999,67,340,292,50,461,229,916,477,793,523,53,693,75,110,6,211,29,872,839,851,92,525,696,937,406,578,961,671,379,252,460,793,2,410,666,1018,23,316,396,79,426,850,209,473,850
171,505,830,289,927,638,217,392,651,711,427,911,1012,464,800,169,488,264,39,999,67,340,292,50,461,229,916,477,793,523,53,693,75,110,6,211,29,872,839,851,92,525,696,937,406,578,961,671,379,252,460,793,2,410,666,1018,23,316,396,79,426,850,209,473
548,171,505,830,289,927,638,217,392,651,711,427,911,1012,464,800,169,488,264,39,999,67,340,292,50,461,229,916,477,793,523,53,693,75,110,6,211,29,872,839,851,92,525,696,937,406,578,961,671,379,252,460,793,2,410,666,1018,23,316,396,79,426,850,209
812,548,171,505,830,289,927,638,217,392,651,711,427,911,1012,464,800,169,488,264,39,999,67,340,292,50,461,229,916,477,793,523,53,693,75,110,6,211,29,872,839,851,92,525,696,937,406,578,961,671,379,252,460,793,2,410,666,1018,23,316,396,79,426,850
171,812,548,171,505,830,289,927,638,217,392,651,711,427,911,1012,464,800,169,488,264,39,999,67,340,292,50,461,229,916,477,793,523,53,693,75,110,6,211,29,872,839,851,92,525,696,937,406,578,961,671,379,252,460,793,2,410,666,1018,23,316,396,79,426
595,171,812,548,171,505,830,289,927,638,217,392,651,711,427,911,1012,464,800,169,488,264,39,999,67,340,292,50,461,229,916,477,793,523,53,693,75,110,6,211,29,872,839,851,92,525,696,937,406,578,961,671,379,252,460,793,2,410,666,1018,23,316,396,79
942,595,171,812,548,171,505,830,289,927,638,217,392,651,711,427,911,1012,464,800,169,488,264,39,999,67,340,292,50,461,229,916,477,793,523,53,693,75,110,6,211,29,872,839,851,92,525,696,937,406,578,961,671,379,252,460,793,2,410,666,1018,23,316,396
625,942,595,171,812,548,171,505,830,289,927,638,217,392,651,711,427,911,1012,464,800,169,488,264,39,999,67,340,292,50,461,229,916,477,793,523,53,693,75,110,6,211,29,872,839,851,92,525,696,937,406,578,961,671,379,252,460,793,2,410,666,1018,23,316
705,625,942,595,171,812,548,171,505,830,289,927,638,217,392,651,711,427,911,1012,464,800,169,488,264,39,999,67,340,292,50,461,229,916,477,793,523,53,693,75,110,6,211,29,872,839,851,92,525,696,937,406,578,961,671,379,252,460,793,2,410,666,1018,23
998,705,625,942,595,171,812,548,171,505,830,289,927,638,217,392,651,711,427,911,1012,464,800,169,488,264,39,999,67,340,292,50,461,229,916,477,793,523,53,693,75,110,6,211,29,872,839,851,92,525,696,937,406,578,961,671,379,252,460,793,2,410,666,1018
3,998,705,625,942,595,171,812,548,171,505,830,289,927,638,217,392,651,711,427,911,1012,464,800,169,488,264,39,999,67,340,292,50,461,229,916,477,793,523,53,693,75,110,6,211,29,872,839,851,92,525,696,937,406,578,961,671,379,252,460,793,2,410,666
355,3,998,705,625,942,595,171,812,548,171,505,830,289,927,638,217,392,651,711,427,911,1012,464,800,169,488,264,39,999,67,340,292,50,461,229,916,477,793,523,53,693,75,110,6,211,29,872,839,851,92,525,696,937,406,578,961,671,379,252,460,793,2,410
611,355,3,998,705,625,942,595,171,812,548,171,505,830,289,927,638,217,392,651,711,427,911,1012,464,800,169,488,264,39,999,67,340,292,50,461,229,916,477,793,523,53,693,75,110,6,211,29,872,839,851,92,525,696,937,406,578,961,671,379,252,460,793,2
1019,611,355,3,998,705,625,942,595,171,812,548,171,505,830,289,927,638,217,392,651,711,427,911,1012,464,800,169,488,264,39,999,67,340,292,50,461,229,916,477,793,523,53,693,75,110,6,211,29,872,839,851,92,525,696,937,406,578,961,671,379,252,460,793
