0,1020,3,1020,1019,1,1018,1019,1020,4,1,1020,0,3,2,3,1018,3,4,3,2,1012,1020,0,2,0,2,1,2,5,1017,1,5,1019,1019,2,1020,1018,1020,1,1018,4,1017,3,6,1018,0,1,4,1,1019,1020,4,1015,0,7,1019,1,1016,1018,1019,1019,1017,1018
1019,2,6,1,4,1020,5,1020,1018,1018,3,1,4,1017,1018,6,1020,1019,0,6,1019,0,1015,1018,1019,2,1,2,0,7,1017,1020,1018,9,5,1018,1020,1,1019,1,1016,8,2,0,2,1018,2,1,1018,1018,1,1018,1017,1016,6,3,1017,1017,4,1017,1019,2,1020,1
1,1,0,1019,2,1020,5,0,4,0,1018,0,0,5,8,0,2,0,1020,1017,2,1019,1016,1019,5,1017,1017,1017,1,1019,2,1016,0,4,2,9,7,2,3,3,1018,1,2,1020,0,1018,0,2,3,1015,1020,1,5,2,1020,1020,1020,1019,2,1,1018,1020,1,1017
1016,3,6,0,1,0,1017,1,1019,7,6,1020,3,1,5,4,1,1018,2,1018,3,1020,2,1018,1017,1014,3,1017,1,1019,0,1016,1,1020,1,1018,0,1017,1019,1016,1015,1,5,0,1020,1019,1020,1,1011,0,0,2,0,1013,1018,3,2,1020,5,9,2,1015,1,3
1015,2,1020,1017,2,1020,0,2,6,0,3,0,1019,3,5,1,1018,1,0,1017,2,1019,3,1,1,1019,2,3,1,1018,1018,1018,1017,1018,0,1,0,1018,1020,1,1016,1020,3,1,0,1018,1020,2,1017,1019,0,1015,0,1019,1016,0,1020,1018,2,1,1018,1020,1020,2
1019,1017,3,1017,0,0,1018,7,2,1020,1016,3,1,1020,1019,0,2,1018,2,5,3,1020,6,1017,1020,1015,2,0,1020,1018,1,4,0,1018,0,1020,5,7,0,1017,1,2,1020,9,1019,0,0,8,3,2,3,1018,0,1019,1019,1019,4,3,1,2,1020,1020,1017,0
1,5,4,1,1013,1019,0,3,0,1020,1018,3,3,2,1020,1019,4,1019,4,1020,4,1018,0,6,1017,1,5,1019,1,3,1019,1013,4,0,1019,4,2,1019,1020,2,1020,1,3,1018,1020,0,1,0,1,1017,1018,1020,1020,1,3,1,1,2,2,6,4,6,0,1014
4,1019,4,1,3,0,1018,4,3,1020,4,1016,1,1,1015,1020,1014,1020,1,1019,0,5,1020,1018,4,2,5,1020,0,0,1019,1018,0,3,6,5,1,0,0,2,1018,0,6,3,1020,3,1,1,1,2,0,1017,1018,2,1019,1020,1018,0,1020,2,1020,1017,1,1019
2,1020,2,1,0,1018,2,3,1018,1,1019,1019,5,0,4,6,1,0,2,1019,1018,1017,1019,1019,1018,2,0,3,1019,2,1020,0,1017,1018,2,1015,1020,2,3,1,1,1020,3,1018,1018,3,1020,1019,2,1018,5,6,1017,0,1020,1017,1017,1020,0,2,1,1,2,1020
3,1017,1018,0,0,3,1020,1020,1020,0,1,1018,1015,1020,2,0,5,1016,1018,0,4,1020,5,1017,1,6,5,1019,1,0,0,1013,0,1019,0,3,1011,1018,1017,6,7,3,1018,0,1017,1018,1020,1019,0,0,1018,1019,2,3,4,1020,0,4,4,1,4,1018,1019,5
