815,427,254,444,202,614,670,717,818,674,95,199,147,355,788,824,19,889,516,967,930,337,42,651,425,827,388,473,885,885,104,38,523,374,991,864,245,592,859,913,677,542,188,380,604,27,724,779,155,795,120,161,727,293,359,581,937,57,946,186,456,954,646,53
355,457,869,591,233,56,858,263,817,4,920,206,239,889,256,426,474,832,39,727,980,218,615,565,847,518,884,237,810,647,693,164,668,743,149,119,85,401,524,388,975,67,988,797,485,727,955,198,323,210,564,207,437,676,216,459,964,601,766,970,98,881,801,58
595,540,238,158,330,4,775,291,656,641,977,402,165,185,775,420,532,39,721,13,784,688,242,475,224,560,170,46,441,107,311,76,675,315,916,363,115,768,394,147,1017,856,416,716,683,484,289,264,276,890,222,580,773,790,650,799,826,160,773,985,678,368,417,6
500,470,583,244,651,557,431,515,723,392,84,852,913,868,608,430,427,451,507,180,294,664,991,717,719,497,100,710,674,517,187,833,921,323,869,798,706,282,315,1001,840,1006,548,735,253,712,232,965,177,360,638,635,559,136,364,623,565,779,974,592,514,27,610,911
856,1016,236,29,1008,234,772,868,669,366,795,179,394,249,379,805,386,318,509,129,55,905,663,815,371,404,589,460,83,466,560,290,308,892,35,955,726,466,204,861,282,524,97,471,179,55,881,404,249,392,268,691,147,917,610,962,923,371,222,562,51,687,133,350
470,219,263,366,646,636,175,76,292,605,664,29,44,215,587,231,273,977,421,698,441,282,1019,110,693,127,743,314,6,458,564,941,283,879,464,765,834,758,387,615,725,52,563,34,724,1017,190,289,321,647,113,745,588,887,410,977,890,155,411,432,215,336,785,585
206,186,85,437,693,972,132,814,525,266,251,736,938,497,98,402,81,158,547,282,632,449,787,683,845,959,255,394,212,818,146,770,43,974,210,333,911,242,549,90,815,972,850,398,498,784,331,9,185,968,532,801,998,269,940,925,372,111,102,860,57,670,218,366
1010,501,131,586,988,53,238,520,755,913,92,157,754,937,454,964,454,704,846,549,839,504,103,242,931,587,989,939,994,631,206,198,742,853,555,900,841,115,809,19,380,135,851,634,335,681,467,500,353,398,922,35,485,880,223,285,163,54,272,187,405,453,447,532
641,805,99,551,299,828,641,31,681,893,375,536,202,672,878,60,387,818,787,62,960,248,496,146,391,268,371,430,511,618,137,793,281,898,95,626,369,968,676,873,41,309,926,926,145,806,981,966,48,169,764,749,826,545,95,154,305,792,486,392,876,813,489,302
318,957,413,133,1009,260,399,855,981,409,585,85,970,906,124,196,780,554,1003,265,660,568,984,564,571,856,928,886,396,274,717,288,662,476,768,415,519,662,821,630,376,882,471,342,505,301,89,140,707,609,161,594,446,743,214,799,718,397,614,881,605,564,531,472
